116
10702	10032	8582	9398	8867	8072	7652	8450	8466	6842	6368	6072	5876	5610	6864	6938	7147	7847	5449	5451	5633	4788	5277	5134	5781	5237	5364	4757	4688	4769	4194	3747	4366	4893	4934	5807	5802	6229	6560	6449	6022	6492	6425	6882	7163	8492	7506	6641	6231	5680	5913	5856	5685	5785	5618	4931	4748	4402	4964	4958	4945	5083	5561	5325	4071	3487	3924	4323	3338	3129	3100	2644	3111	2939	2498	1883	1622	1154	9.99999e+008	1545	3969	4622	6027	3576	3793	3478	3763	2887	2824	2818	2464	2345	1640	2844	3563	5800	6136	5916	6913	5090	6113	6407	7315	8227	9031	5964	9134	8766	7175	6634	5341	5617	5139	4154	4205	3504	
11945	11275	10092	10641	10118	9582	8903	9701	9285	7661	7913	7617	7164	7155	8312	8386	8488	9392	6898	6899	7081	6236	6822	6679	6600	6488	6646	6302	6233	6314	5739	5292	5372	5799	6098	6626	6621	7048	7379	7584	7156	7343	7113	6708	6697	8026	7039	6175	5765	6368	7007	6991	6540	6669	6724	5750	5790	5221	6099	6093	5630	5771	5718	4859	4759	4176	3418	5486	4472	4384	4645	4189	4656	4068	1992	3428	3129	2699	1545	9.99999e+008	5192	5845	7250	5121	5234	4701	5308	4110	4048	4041	3687	3568	2863	4389	4350	6587	6923	6703	5827	4092	5028	5322	6230	7186	7997	4966	8136	7768	6177	5636	4344	4619	4141	3156	3207	2506	
7904	7144	5784	6600	6169	5274	5496	6294	6655	5031	4452	3922	3969	3460	3121	3195	3296	4104	1706	1708	1889	1045	3299	2984	4104	3362	3489	2929	2606	2940	2673	2226	2977	3130	3429	4160	4155	4582	4913	5515	5761	6231	6642	7099	7593	8922	8246	7762	7033	6370	5815	5190	4504	4633	4688	3761	3801	3287	4895	4889	5234	5765	6243	6449	5034	4619	4994	3980	3286	2565	1590	1891	2123	2800	5153	2562	3298	3413	4201	5746	9.99999e+008	1555	2902	991	795	1006	1202	2015	1527	1720	1743	2063	2768	3397	4281	4707	5488	5697	7989	5964	7295	7905	8148	9104	9915	8518	10979	11608	9970	9188	7895	8658	7923	7303	6603	6714	
8616	7839	6497	7313	6882	5987	6360	7158	7519	5895	5316	4786	4833	4324	3985	3907	2937	3637	2570	2572	2754	1909	4163	3848	4968	4226	4353	3793	3470	3805	3537	3090	3842	3994	4293	5024	5020	5447	5778	6380	6626	7096	7506	7963	8457	9786	9111	8626	7897	7234	6679	6055	5369	5498	5553	4625	4665	4151	5759	5753	6098	6629	7107	7313	5898	5483	5859	4844	4151	3347	2454	2755	2900	3577	5930	3426	4162	4089	4658	6203	1210	9.99999e+008	1405	1704	1252	1220	1659	2472	1984	2177	2200	2520	3225	3854	4522	3211	3990	4200	7318	6421	7694	8362	8605	9561	10372	8975	11436	11899	10308	9645	8352	9115	8380	7760	7060	7171	
9958	9181	7839	8655	8224	7329	7619	8417	8778	7154	6573	6044	6080	5582	5243	5249	4279	4979	3917	3977	4101	3256	5421	5106	6226	5485	5612	5144	4820	5155	4942	4495	5247	5345	5641	6283	6278	6705	7036	7638	8031	8501	8911	9368	9862	11191	10516	10031	9302	8639	8084	7405	6719	6848	6903	5973	6070	5556	7164	7158	7503	8034	8512	8718	7303	6888	7264	6249	5556	4752	3801	4102	4305	4982	7335	4826	5562	5494	6063	7608	2615	1405	9.99999e+008	3109	2657	2625	3064	3877	3389	3582	3605	3925	4630	3463	3525	1807	2586	2797	6120	5586	6497	7449	7933	8889	9700	8100	10628	10901	9310	8769	7477	8240	7545	6986	6388	6499	
8700	7940	6581	7397	6965	6070	6014	6812	6898	5273	4730	4433	4237	3971	3917	3991	4093	4901	2503	2504	2686	1841	3639	3495	4379	3606	3733	3119	3049	3130	2555	2108	2798	3262	3304	4404	4400	4826	5158	5742	5741	6211	6621	7078	7572	8901	8206	7741	7012	6349	5794	5148	4625	4754	4809	3635	3683	3169	4874	4868	5213	5744	6222	6428	5013	4598	4974	3959	3266	2106	1422	1733	1659	2336	4689	2304	3040	3001	3570	5115	797	1637	3042	9.99999e+008	449	991	418	1574	1513	1706	1728	2049	2387	3383	4267	4847	5627	5837	8016	5950	7281	7891	8134	9090	9901	8473	10965	11275	9684	9143	7850	8544	7909	6922	6589	6425	
8438	7678	6318	7134	6703	5808	6030	6828	6996	5372	4828	4456	4335	3994	3655	3729	3830	4638	2240	2242	2423	1579	3737	3518	4477	3705	3832	3217	3140	3228	2653	2206	2897	3360	3402	4503	4498	4925	5256	5840	5839	6309	6719	7176	7670	8999	8304	7839	7110	6447	5892	5246	4723	4852	4907	3734	3781	3267	4972	4966	5311	5842	6320	6526	5111	4696	5072	4057	3364	2205	1521	1831	1757	2435	4788	2403	3139	3168	3737	5282	534	1188	2593	494	9.99999e+008	542	517	1552	1064	1257	1279	1600	2305	2934	3818	4398	5178	5388	7525	5501	6832	7442	7685	8641	9452	8055	10516	11145	9507	8725	7432	8195	7460	6840	6140	6251	
8394	7634	6275	7091	6660	5765	5987	6785	7146	5522	4943	4413	4460	3951	3611	3685	3787	4595	2197	2198	2380	1535	3790	3475	4595	3853	3980	3420	3096	3431	3077	2630	3320	3621	3825	4651	4646	5073	5404	6006	6252	6722	7133	7590	8084	9413	8737	8253	7524	6861	6306	5670	4995	5124	5179	4157	4205	3691	5386	5380	5724	6256	6734	6940	5525	5110	5485	4471	3777	2628	1944	2255	2181	2858	5211	2826	3562	3122	3691	5236	491	1144	2549	985	533	9.99999e+008	940	1505	1017	1210	1233	1553	2258	2887	3771	4355	5134	5344	7479	5454	6785	7395	7638	8594	9405	8008	10469	11098	9460	8678	7385	8148	7413	6793	6093	6204	
8646	7976	6526	7342	6811	6016	5596	6394	6479	4855	4312	4015	3819	3553	5020	5214	5243	5943	3545	3652	3729	2884	3221	3077	3961	3188	3315	2701	2631	2712	2137	1690	2380	2844	2886	3986	3982	4408	4740	5324	5322	5792	6202	6659	7153	8482	7787	7322	6593	5930	5375	4730	4207	4336	4391	3217	3265	2751	4455	4449	4794	5325	5803	6009	4594	4179	4555	3540	2847	1688	1004	1315	1241	1918	4271	1886	2622	2737	3730	5275	2762	3447	4852	2480	2699	3241	9.99999e+008	3124	3312	3956	3428	4255	3693	5013	5732	6658	7437	7647	9438	7415	8746	9278	9840	10796	11607	9527	12055	12329	10738	10197	8904	9347	8869	7884	7935	7234	
9783	9023	7664	8480	8049	7154	7356	8154	8240	6616	6072	5775	5579	5313	5000	5074	5176	5984	3586	3587	3769	2924	4981	4837	5721	4949	5076	4461	4392	4472	3897	3450	4141	4604	4646	5747	5742	6169	6500	7084	7083	7553	7963	8420	8914	10243	9548	8830	8169	7535	6980	6490	5967	6096	6151	4978	5025	4511	6031	6025	6370	6901	7379	7514	6170	5755	6035	5301	4405	3449	2765	3076	3001	3679	4765	2826	2689	2216	2784	4329	1880	2533	3938	1574	1791	1389	1761	9.99999e+008	488	929	423	1202	1601	2536	3420	5657	5993	5773	7128	5103	6434	7044	7287	8243	9054	7657	10118	10702	9109	8327	7034	7797	7062	6136	5742	5852	
9720	8960	7601	8417	7986	7091	7313	8111	8428	6804	6261	5739	5768	5277	4937	5011	5113	5921	3523	3524	3706	2861	5116	4801	5910	5137	5264	4650	4422	4661	4086	3639	4329	4793	4835	5935	5931	6357	6689	7273	7123	7593	8004	8461	8955	10284	9624	8864	8203	7569	7014	6679	6156	6285	6340	5166	5214	4700	6065	6059	6404	6935	7413	7548	6204	5789	6069	5424	4439	3637	2953	3264	3190	3867	4799	2763	2723	2250	2818	4363	1817	2470	3875	1762	1859	1326	1949	488	9.99999e+008	866	361	1139	1635	2473	3357	5594	5930	5710	7065	5040	6371	6981	7224	8180	8991	7594	10055	10639	9046	8264	6971	7734	6999	6170	5679	5789	
9231	8471	7112	7928	7496	6602	6824	7622	7983	6359	5779	5249	5296	4787	4448	4522	4624	5432	3034	3035	3217	2372	4626	4311	5431	4690	4817	4257	3933	4268	3914	3467	4157	4458	4662	5488	5483	5910	6241	6843	7089	7559	7970	8427	8921	10250	9564	9080	8361	7698	7143	6507	5832	5961	6016	4994	5042	4528	6223	6217	6561	7093	7571	7764	6362	5947	6285	5308	4614	3465	2781	3092	3018	3695	5015	2728	2939	2465	3034	4579	1328	1981	3386	1822	1370	837	1777	951	888	9.99999e+008	576	1104	1809	2438	3322	5192	5895	5675	7030	5005	6336	6946	7189	8145	8956	7559	10020	10604	9011	8229	6936	7699	6964	6344	5644	5753	
9408	8648	7289	8105	7674	6779	7001	7799	8160	6536	5957	5427	5474	4965	4625	4699	4801	5609	3211	3212	3394	2549	4804	4489	5609	4867	4994	4434	4110	4445	4091	3644	4334	4635	4839	5665	5660	6087	6418	7020	6762	7232	7643	8100	8594	9923	9312	8503	7842	7208	6653	6596	6009	6138	6193	5171	5219	4705	5704	5698	6043	6574	7052	7187	5843	5428	5708	5063	4078	3642	2958	3212	3195	3563	4438	2451	2362	1889	2458	4003	1505	2158	3563	1878	1547	1014	1954	423	361	554	9.99999e+008	827	1275	2161	3045	5282	5618	5398	6753	4728	6059	6669	6912	7868	8679	7282	9743	10327	8734	7952	6659	7422	6687	5810	5367	5477	
9704	8944	7585	8401	7969	7075	7297	8095	8456	6832	6252	5722	5769	5260	4921	4995	5097	5905	3507	3508	3690	2845	5099	4784	5904	5163	5290	4730	4406	4741	4387	3940	4630	4931	5135	5961	5956	6383	6714	7070	6643	7113	7524	7981	8475	9804	9249	8384	7723	7089	6534	6477	6257	6386	6234	5467	5369	5001	5585	5579	5924	6455	6933	7068	5724	5309	5589	4944	3959	3748	3254	3267	3491	3555	4319	2506	2243	1770	2338	3883	1801	2454	3859	2295	1843	1310	2250	1424	1361	473	1049	9.99999e+008	705	1334	2218	4455	4791	4571	5924	3901	5232	5842	6085	7041	7852	6437	8916	9239	7666	7107	5815	6577	5617	5240	4540	4651	
10409	9649	8290	9106	8674	7780	7570	8368	8399	6775	6286	5990	5794	5528	5626	5700	5802	6610	4212	4213	4395	3550	5195	5052	5927	5155	5282	4675	4606	4686	4112	3665	4277	4810	4852	5953	5735	6162	6493	6365	5938	6408	6819	7276	7770	9099	8544	7679	7018	6384	5829	5772	5600	5696	5529	5148	4664	4413	4880	4874	5219	5750	6228	6363	5019	4604	4884	4239	3254	3047	3018	2562	3029	2850	3614	1801	1538	1065	1634	3179	2506	3159	4564	2387	2548	2015	2573	1698	1635	1178	1275	705	9.99999e+008	1654	2374	4611	4947	4727	6080	4057	5388	5998	6482	7438	8249	6510	9038	9311	7720	7179	5887	6004	5526	4535	4937	4405	
11046	10286	8927	9743	9311	8417	8639	9437	9603	7979	7594	7064	7111	6602	6263	6337	6439	7247	4849	4850	5032	4187	6441	6126	7246	6505	6632	6072	5748	6083	5518	5071	5481	6217	6258	7247	6939	7366	7697	7569	7142	7612	8023	8480	8974	10303	9748	8883	8222	7588	7033	6976	6804	6900	6733	6352	5868	5617	6084	6078	6423	6954	7432	7567	6223	5808	6088	5443	4458	4295	4424	3968	4435	4054	4818	3207	2742	2269	2837	4382	3143	3796	3722	3590	3185	2652	3592	2766	2703	1815	2391	1342	1605	9.99999e+008	1035	3272	3608	3388	4741	2718	4049	4659	5143	6099	6910	5209	7738	8011	6420	5879	4587	5350	4677	4118	3598	3468	
11893	11133	9774	10590	10158	9264	9486	10284	10302	8678	8391	7911	7899	7449	7110	7184	7286	8094	5696	5697	5879	5034	7288	6973	8032	7260	7387	6780	6595	6792	6217	5770	6180	6916	6957	7946	7638	8065	8396	8268	7841	8311	8722	9179	9673	11002	10447	9582	8921	8287	7732	7675	7503	7599	7432	7051	6567	6316	6783	6777	7122	7653	8131	8266	6922	6507	6787	6142	5157	4994	5123	4667	5134	4753	5517	3906	3441	2968	3536	4340	3990	4643	3893	4289	4032	3499	4439	3613	3550	2662	3238	2189	2303	1033	9.99999e+008	2237	2573	2353	4006	2224	3206	3924	4408	5364	6175	4724	7239	7562	6209	5430	4138	4900	3940	3624	2863	2974	
11765	10988	9646	10462	10031	9136	9426	10224	10585	8961	8380	7851	7887	7389	7050	7056	6086	6786	5724	5783	5906	5061	7228	6913	8033	7292	7419	6949	6625	6960	6748	6301	7053	7150	7446	8090	8085	8512	8843	9445	9837	10307	10717	11174	11668	12997	12322	11819	11108	10445	9890	9210	8524	8653	8708	7778	7876	7362	8970	8964	9309	9840	10318	10503	9109	8694	9024	8055	7362	6558	5608	5909	6111	6788	7754	6143	5678	5205	5773	6577	4421	3211	1807	4915	4463	4431	4870	5683	5195	4899	5411	4426	4540	3270	2237	9.99999e+008	970	1007	4313	4461	4690	5845	6330	7286	8097	6645	9161	9790	8130	7321	6029	6792	6177	5861	5100	5211	
12544	11767	10425	11241	10810	9915	10205	11003	11364	9740	9159	8630	8666	8168	7829	7835	6865	7565	6503	6562	6687	5842	8007	7692	8812	8071	8198	7730	7406	7741	7527	7080	7832	7931	8227	8869	8864	9291	9622	10224	10414	10884	11295	11752	12246	13575	13020	12155	11494	10860	10305	9991	9305	9434	9489	8559	8655	8141	9356	9350	9695	10226	10704	10839	9495	9080	9360	8715	7730	7337	6387	6688	6890	7326	8090	6479	6014	5541	6109	6913	5200	3990	2586	5694	5242	5210	5649	6186	5974	5235	5811	4762	4876	3606	2573	988	9.99999e+008	935	4649	4797	5026	6182	6666	7620	8433	6982	9497	10126	8467	7657	6365	7128	6513	6197	5436	5547	
12731	11954	10612	11428	10997	10102	10392	11190	11551	9927	9346	8817	8853	8355	8016	8022	7052	7752	6690	6749	6872	6027	8194	7879	8999	8258	8385	7915	7591	7926	7714	7267	8019	8116	8412	9056	9051	9478	9809	10411	10194	10664	11075	11532	12026	13355	12800	11935	11274	10640	10085	10028	9490	9619	9674	8744	8842	8328	9136	9130	9475	10006	10484	10619	9275	8860	9140	8495	7510	7347	6574	6875	7077	7106	7870	6259	5794	5321	5889	6693	5387	4177	2773	5881	5429	5397	5836	5966	5903	5015	5591	4542	4656	3386	2353	966	670	9.99999e+008	3975	4577	4352	5507	5992	6946	7759	6307	8823	9113	7522	6981	5689	6452	6293	5977	5216	5327	
15873	15113	13754	14570	14138	13244	13466	14264	14277	12653	12253	11891	11761	11429	10799	11164	10375	11075	9384	9386	9568	8723	11053	10738	11858	11116	11243	10611	10287	10622	10079	9632	10155	10778	10819	11887	11613	12040	12371	12248	11821	12291	12702	12547	12536	13865	12878	12014	11604	12207	11712	11655	11478	11579	11412	11031	10547	10296	10763	10757	11102	11610	11557	10698	10598	10015	9257	10122	9137	8969	8985	8529	8996	8733	7831	7768	7421	6948	6936	5839	7678	7438	6210	8269	7720	7188	8128	7593	7530	6351	6927	5876	5990	4720	3980	4403	4735	4065	9.99999e+008	1991	969	1588	2073	3029	3840	2388	4904	5533	3873	3284	2306	3069	3549	4538	2770	3420	
13589	12829	11470	12286	11854	10960	11182	11980	12332	10708	10137	9607	9654	9145	8806	8880	8982	9790	7392	7393	7575	6730	8984	8669	9789	9048	9175	8615	8291	8626	8111	7664	8210	8809	8851	9846	9668	10095	10426	10298	9871	10341	10752	10796	10786	12115	11128	10264	9854	10317	9762	9705	9533	9629	9462	9081	8597	8346	8813	8807	9152	9683	9807	8944	8845	8262	7504	8172	7187	7024	7017	6561	7028	6783	6078	5800	5471	4998	5098	4087	5686	6339	5589	6180	5728	5195	6135	5309	5246	4358	4934	3885	3999	2729	2198	4435	4771	4551	2023	9.99999e+008	1331	1941	2425	3381	4192	2741	5256	5547	3956	3415	2123	2439	1957	2784	880	1669	
14613	13853	12494	13310	12878	11984	12206	13004	13310	11686	11161	10631	10678	10169	9830	9904	10006	10814	8416	8417	8599	7754	10008	9693	10813	10072	10199	9639	9315	9650	9112	8665	9188	9811	9852	10870	10646	11073	11404	11281	10854	11324	11735	11580	11569	12898	11911	11047	10637	11240	10745	10688	10511	10612	10445	10064	9580	9329	9796	9790	10135	10643	10590	9731	9631	9048	8290	9155	8170	8002	8018	7562	8029	7766	6864	6801	6454	5981	5969	4872	6710	7363	6613	7204	6752	6219	7159	6333	6270	5382	5958	4909	5023	3753	3013	5250	5586	5304	1239	1024	9.99999e+008	1157	1642	2598	3409	1957	4473	4763	3172	2631	1339	2102	2582	3571	1803	2453	
15525	14765	13406	14222	13790	12896	13048	13846	13788	12164	11764	11468	11272	11006	10742	10816	10918	11726	9328	9329	9511	8666	10673	10530	11405	10633	10760	10153	10084	10165	9590	9143	9666	10289	10330	11397	11124	11551	11882	12193	11726	12196	12435	12030	12019	13348	12361	11497	11087	11690	11657	11600	10989	11118	11173	10662	10239	9951	10708	10702	10952	11093	11040	10181	10081	9498	8740	10067	9082	8480	8496	8040	8507	8391	7314	7279	7366	6893	6419	5322	7622	8275	7525	7926	7664	7131	8071	7245	7182	6294	6870	5821	5935	4665	3925	5990	6322	5652	1587	1936	1297	9.99999e+008	913	1868	2680	800	3319	3828	2237	1696	1799	2562	3042	4031	2253	2903	
16236	15476	14117	14933	14501	13607	13829	14627	14898	13274	12784	12254	12301	11792	11453	11527	11629	12437	10039	10040	10222	9377	11631	11316	12436	11695	11822	11262	10938	11273	10701	10254	10776	11400	11441	12493	12234	12661	12992	12945	12518	12988	13399	13443	13433	14762	13775	12911	12501	12964	12409	12352	12099	12228	12109	11728	11244	10993	11460	11454	11799	12330	12454	11375	11275	10651	9893	10819	9834	9590	9607	9151	9618	9430	8467	8390	8118	7645	7487	6476	8333	8986	8236	8827	8375	7842	8782	7956	7893	7005	7581	6532	6646	5376	4845	6712	7044	6374	2309	2647	2009	1445	9.99999e+008	956	1767	1510	2831	3460	1822	2805	2898	3703	4183	5172	3362	4012	
16933	16173	14814	15630	15198	14304	14526	15324	15635	14011	13481	12951	12998	12489	12150	12224	12326	13134	10736	10737	10919	10074	12328	12013	13133	12392	12519	11959	11635	11970	11455	11008	11513	12153	12195	13190	12971	13398	13729	13601	13174	13644	14055	13895	13884	15213	14226	13362	12952	13555	13065	13008	12836	12932	12765	12384	11900	11649	12116	12110	12455	12958	12905	12046	11946	11363	10605	11475	10490	10327	10361	9905	10372	10086	9179	9144	8774	8301	8241	7187	9030	9683	8933	9524	9072	8539	9479	8653	8590	7702	8278	7229	7343	6073	5333	7398	7730	7060	2995	3344	2705	1865	1146	9.99999e+008	911	2264	1975	2604	2577	3560	3653	4427	4907	5896	4117	4767	
17843	17083	15724	16540	16108	15214	15436	16234	16563	14939	14391	13861	13908	13399	13060	13134	13236	14044	11646	11647	11829	10984	13238	12923	14043	13302	13429	12869	12545	12880	12365	11918	12441	13063	13105	14100	13899	14326	14657	14552	14125	14595	15006	14805	14794	16123	15136	14272	13862	14465	14016	13959	13764	13883	13716	13335	12851	12600	13067	13061	13406	13868	13815	12956	12856	12273	11515	12426	11441	11255	11271	10815	11282	11037	10089	10054	9725	9252	9151	8097	9940	10593	9468	10434	9982	9449	10389	9563	9500	8612	9188	8139	8253	6983	6313	7661	7993	7323	3739	4254	3615	2775	2055	980	9.99999e+008	3174	1914	2543	3486	4469	4574	5337	5817	6806	5028	5678	
16325	15565	14206	15022	14590	13696	13513	14311	14251	12627	12229	11933	11737	11471	11542	11616	11718	12526	10128	10129	10311	9466	11138	10995	11566	11098	11225	10618	10549	10630	10055	9608	10131	10754	10795	11592	11587	12014	12345	12426	11999	12309	12079	11673	11663	12992	12005	11141	10731	11334	11890	11833	11454	11583	11595	10716	10704	10187	10941	10935	10596	10737	10684	9825	9725	9141	8383	10300	9315	8945	8961	8505	8972	8856	6957	7744	7599	7131	5977	4966	8422	9075	8254	8391	8464	7931	8578	7802	7739	7094	7427	6458	6465	5302	4725	6790	7122	6452	2387	2736	2097	800	1712	2263	3067	9.99999e+008	3170	3194	1548	1341	1434	2197	2677	3666	1897	2548	
18839	18079	16720	17536	17104	16210	16021	16819	16760	15136	14737	14441	14245	13979	14056	14130	14232	15040	12642	12643	12825	11980	13646	13503	14378	13606	13733	13126	13057	13138	12563	12116	12638	13262	13303	14370	14096	14523	14854	15240	14698	15168	15459	15053	15043	16372	15385	14521	14111	14714	14775	14647	13961	14090	14145	13635	13211	12923	13860	13854	13976	14117	14064	13205	13105	12521	11763	13218	12233	11452	11469	11013	11480	11364	10337	10252	10450	10111	9357	8346	10936	11589	10659	10899	10978	10445	11085	10310	10247	9608	9935	9135	9093	7842	7239	8852	9184	8514	4901	5250	4611	3314	3067	1992	1191	3380	9.99999e+008	700	2324	4104	4505	4151	4631	5620	5238	5889	
19468	18708	17349	18165	17733	16839	16650	17448	17390	15766	15366	15070	14874	14608	14685	14759	14861	15669	13271	13272	13454	12609	14275	14132	14773	14235	14362	13755	13686	13767	13192	12745	13267	13891	13932	14799	14726	15153	15484	15633	15206	15516	15286	14880	14870	16199	15212	14348	13938	14541	15097	15040	14590	14719	14774	13923	13840	13394	14148	14142	13803	13944	13891	12952	12932	12267	11509	13507	12522	12081	12098	11642	12109	11993	10083	10881	10806	10338	9103	8092	11565	12218	11288	11528	11607	11074	11714	10939	10876	10237	10564	9621	9506	8465	7868	9481	9813	9143	5530	5879	5240	3943	3697	2622	1820	3207	700	9.99999e+008	1646	3426	3805	3473	3953	4942	5030	5710	
17836	17076	15717	16533	16101	15207	15024	15822	15764	14140	13740	13444	13248	12982	13053	13127	13229	14037	11639	11640	11822	10977	12649	12506	13082	12609	12736	12129	12060	12141	11566	11119	11642	12265	12306	13108	13100	13527	13858	13942	13515	13825	13595	13190	13179	14508	13521	12657	12247	12850	13406	13349	12965	13094	13111	12232	12215	11703	12457	12451	12112	12253	12200	11341	11241	10658	9900	11816	10831	10456	10472	10016	10483	10367	8473	9255	9115	8647	7493	6482	9933	10586	9766	9902	9975	9442	10089	9313	9251	8605	8938	7974	7915	6818	6236	8301	8633	7963	3898	4247	3608	2311	2055	2562	3367	1561	2324	1646	9.99999e+008	1835	2213	1881	2361	3350	3413	4064	
17366	16606	15247	16063	15631	14737	14537	15335	15275	13651	13253	12957	12761	12495	12583	12657	12759	13567	11169	11170	11352	10507	12162	12019	12590	12122	12249	11642	11573	11654	11079	10632	11154	11778	11819	12616	12611	13038	13369	13450	13023	13333	13103	12697	12687	14016	13029	12165	11755	12358	12914	12857	12477	12606	12619	11740	11727	11211	11965	11959	11620	11761	11708	10842	10749	10157	9399	11324	10339	9968	9985	9529	9996	9880	7973	8768	8623	8155	6993	5982	9463	10116	9278	9415	9505	8972	9601	8826	8763	8135	8451	7482	7396	6326	5766	7831	8163	7493	3428	3777	3138	1841	2596	3103	3908	2102	2810	2132	541	9.99999e+008	1695	1363	1843	2832	2920	3571	
15723	14963	13604	14420	13988	13094	12890	13688	13629	12005	11606	11310	11114	10848	10940	11014	11116	11924	9526	9527	9709	8864	10515	10372	10944	10475	10602	9995	9926	10007	9432	8985	9508	10131	10172	10970	10965	11392	11723	11803	11376	11687	11457	11050	11041	12370	11383	10519	10109	10712	11267	11210	10831	10960	10972	10094	10081	9565	10318	10312	9974	10115	10062	9203	9103	8520	7760	9677	8692	8322	8338	7882	8349	8233	6334	7121	6976	6508	5354	4344	7820	8473	7632	7768	7862	7329	7955	7179	7117	6492	6804	5836	5842	4680	4149	6386	6722	6360	2295	2134	1495	1783	2696	3651	4463	1434	4492	3814	2223	1682	9.99999e+008	811	1291	2280	1275	1925	
16332	15662	14212	15028	14497	13702	13282	14080	13904	12280	11998	11702	11506	11240	11676	11777	11879	12687	10261	10290	10444	9599	10907	10764	11219	10867	10994	10387	10318	10399	9824	9377	9991	10418	10564	11245	11240	11667	11998	12079	11652	11962	11732	11326	11316	12645	11658	10794	10384	10987	11543	11486	11159	11288	11248	10369	10378	9840	10594	10588	10249	10390	10337	9478	9378	8794	8036	9953	8968	8759	8730	8274	8741	8569	6610	7513	7252	6784	5630	4619	8555	9208	8315	8452	8597	8064	8639	7863	7800	7227	7488	6598	6032	5396	4911	7148	7484	7123	3058	2443	2258	2546	3459	4414	5226	2197	4151	3473	1881	2445	811	9.99999e+008	480	1469	1557	2346	
15552	14792	13433	14249	13817	12923	12804	13602	13426	11802	11520	11224	11028	10762	10769	10843	10945	11753	9355	9356	9538	8693	10429	10286	10741	10389	10516	9909	9840	9921	9346	8899	9513	9940	10086	10767	10762	11189	11520	11601	11174	11484	11254	10848	10838	12167	11180	10316	9906	10509	11065	11008	10681	10810	10770	9891	9900	9362	10116	10110	9771	9912	9859	8998	8900	8316	7558	9475	8490	8281	8252	7796	8263	8091	6132	7035	6774	6306	5152	4141	7649	8302	7552	7939	7691	7158	8098	7250	7187	6321	6827	5638	5552	4482	3951	6188	6524	6304	3538	1962	2738	3026	3939	4894	5706	2677	4631	3953	2361	2925	1291	480	9.99999e+008	991	1077	1866	
14867	14197	12747	13563	13032	12237	11817	12615	12439	10815	10533	10237	10041	9775	10190	10264	10366	11174	8776	8777	8959	8114	9442	9299	9754	9402	9529	8922	8853	8934	8359	7912	8526	8953	9099	9780	9775	10202	10533	10614	10187	10497	10267	9861	9851	11180	10193	9329	8919	9522	10078	10021	9694	9823	9783	8904	8913	8375	9129	9123	8784	8925	8872	8011	7913	7329	6571	8488	7503	7294	7265	6809	7276	7104	5145	6048	5787	5319	4165	3154	7070	7723	6846	6953	7112	6579	7139	6264	6201	5742	5841	5269	4566	3927	3632	5869	6205	5985	4527	2789	3727	4015	4928	5883	6695	3666	5620	4942	3350	3914	2280	1469	991	9.99999e+008	1904	1201	
14265	13505	12146	12962	12530	11636	11858	12656	12492	10868	10586	10283	10094	9821	9482	9556	9658	10466	8068	8069	8251	7406	9495	9345	9807	9455	9582	8975	8906	8987	8412	7965	8579	9006	9152	9833	9828	10255	10586	10667	10240	10549	10319	9914	9904	11233	10246	9382	8972	9574	10131	10074	9747	9876	9836	8957	8966	8428	9182	9176	8837	8977	8925	8064	7965	7382	6624	8541	7556	7347	7318	6862	7329	7157	5198	6101	5840	5372	4218	3207	6362	7015	6474	6856	6404	5871	6811	5985	5922	5034	5610	4561	4619	3405	2874	5111	5447	5227	2758	885	1959	2253	3161	4115	4928	1897	5032	4699	3108	2567	1275	1557	1077	1904	9.99999e+008	789	
14218	13548	12098	12914	12383	11588	11168	11966	11791	10167	9884	9588	9392	9126	9541	9615	9717	10525	8127	8128	8310	7465	8793	8650	9106	8753	8880	8273	8204	8285	7710	7263	7878	8305	8450	9132	9127	9554	9885	9965	9538	9847	9617	9212	9203	10532	9545	8681	8271	8872	9429	9372	9046	9175	9134	8256	8264	7727	8480	8474	8136	8275	8224	7363	7263	6680	5922	7839	6854	6645	6616	6160	6627	6455	4497	5399	5138	4670	3516	2506	6421	7074	6198	6304	6463	5930	6490	5615	5552	5093	5192	4620	3917	3278	2984	5221	5557	5337	3409	1674	2609	2903	3811	4765	5578	2548	5683	5349	3758	3217	1925	2207	1727	1202	789	9.99999e+008	

